event_type,latitude,longitude,event_cause,requires_road_closure,veh_type,corridor,priority,police_station,hour,day_of_week,month
1,12.9864603,77.5211997,14,0,2,9,1,30,23,2,3
1,12.89123888,77.63875445,14,0,2,7,1,15,22,2,3
0,12.969728,77.7007284,4,0,5,13,1,14,20,6,3
1,13.0018428,77.5843292,16,0,5,2,1,43,3,3,3
1,12.993472,77.5714758,16,0,5,11,0,36,3,3,3
1,13.0658946,77.6517394,6,0,5,11,0,19,5,3,3
1,13.0344357,77.5886854,2,0,5,2,1,18,4,3,3
1,12.983856,77.577635,4,0,5,11,0,20,1,3,3
1,12.9855766,77.5883309,14,0,4,2,1,20,20,6,3
1,13.0046075,77.5839114,6,0,5,2,1,43,2,3,3
1,12.9242728,77.6289004,14,0,7,11,0,0,4,3,3
1,12.9608055,77.5837247,14,0,1,10,1,17,5,3,3
1,13.0403623,77.5179334,14,0,7,19,1,8,6,3,3
1,13.0352838,77.5890301,14,0,3,2,1,18,7,3,3
1,13.0436163,77.5842162,2,0,5,15,1,32,21,6,3
1,12.9879465,77.5770686,14,0,2,11,0,44,19,6,3
1,12.9166339,77.6069179,2,0,5,11,0,37,20,6,3
1,12.9498233,77.69933,16,0,5,12,1,14,7,3,3
1,12.9996084,77.5837695,14,0,7,2,1,43,8,3,3
1,12.9583327,77.5541315,14,0,1,10,1,34,6,3,3
1,13.1215829,77.6101747,2,0,5,3,1,52,7,3,3
1,13.0115327,77.5545571,2,0,5,21,1,36,8,3,3
1,13.0223143,77.6485684,14,0,1,14,1,19,10,3,3
1,12.912748,77.5588434,14,0,1,11,0,29,23,6,3
1,12.9823017,77.5942383,14,0,5,5,1,11,8,3,3
1,12.9355966,77.5128078,14,0,4,10,1,26,9,3,3
1,12.979504,77.5985573,14,0,5,5,1,11,7,3,3
1,12.9595489,77.7016722,14,0,2,20,1,14,23,6,3
1,12.9561108,77.6939527,6,0,5,17,1,14,13,3,3
1,12.9738083,77.5504283,6,0,5,21,1,34,23,6,3
0,12.9561458,77.6939553,10,0,5,17,1,14,13,3,3
0,12.956161,77.6940295,10,0,5,17,1,14,13,3,3
0,12.9562766,77.6940173,10,0,5,17,1,14,13,3,3
0,12.9564768,77.6941351,10,0,5,17,1,14,13,3,3
1,13.0085526,77.6963208,14,0,3,11,0,28,12,3,3
1,12.906651,77.6009742,14,0,1,1,1,22,21,6,3
1,13.030265,77.5376033,14,0,2,19,1,53,23,6,3
1,12.9674799,77.5881237,14,0,1,10,1,17,18,3,3
0,12.9561595,77.6939741,10,0,5,17,1,14,13,3,3
1,12.9366109,77.518765,14,0,1,10,1,6,21,3,3
1,13.0452724,77.7494475,6,0,5,11,0,28,0,4,3
1,13.033398,77.5690336,7,0,5,11,0,43,23,3,3
1,12.9504221,77.537437,14,0,7,21,1,6,0,4,3
1,12.9592669,77.5555347,14,0,1,10,1,7,23,3,3
1,13.021451,77.5314713,14,0,5,11,0,42,22,6,3
1,13.0443681,77.5087934,14,0,7,19,1,39,23,6,3
1,12.9053338,77.6303169,7,0,5,7,1,15,23,3,3
1,12.9677358,77.5926048,14,0,6,10,1,17,20,3,3
1,13.0309467,77.587015,14,0,2,2,1,32,20,3,3
1,13.0701255,77.5922792,2,0,5,3,1,32,4,1,3
1,13.1611682,77.595828,6,0,5,11,0,9,1,1,3
1,12.9227216,77.5434673,14,0,1,11,0,2,0,1,3
1,13.0384323,77.6256945,14,0,2,6,1,19,1,1,3
1,13.0602175,77.5935431,14,0,4,2,1,32,0,1,3
1,12.9766405,77.6013729,14,0,9,18,1,11,20,3,3
1,12.966418,77.6082732,14,0,4,10,1,1,1,1,3
1,12.95259479,77.54110281,6,0,5,10,1,6,1,4,3
1,12.9599609,77.5745574,14,0,1,11,0,48,0,4,3
1,13.0702559,77.5926919,14,0,1,3,1,32,4,1,3
1,12.9736658,77.5133989,14,0,5,11,0,26,3,4,3
1,13.034825,77.628625,14,0,4,14,1,27,7,1,3
1,12.967418,77.588269,14,0,1,10,1,17,7,1,3
0,13.0007295,77.5693615,10,0,5,11,0,36,8,1,3
1,12.9600313,77.5744891,14,0,1,11,0,48,0,4,3
1,13.0457678,77.7502019,4,0,5,11,0,28,3,4,3
1,13.0387847,77.5206675,14,0,5,19,1,39,6,1,3
1,13.0143908,77.5836271,14,0,4,2,1,43,5,4,3
0,13.02668698,77.53509982,10,0,5,11,0,53,12,5,3
1,12.9656183,77.7489031,14,0,1,11,0,50,5,4,3
0,12.9424427,77.7473603,4,0,5,11,0,50,4,4,3
1,12.9121114,77.6260189,14,0,1,7,1,15,7,1,3
1,13.0610784,77.4615127,14,0,4,11,0,38,6,1,3
1,13.048748,77.5492821,14,0,7,11,0,23,9,1,3
1,13.1212512,77.6104673,2,0,5,3,1,52,8,1,3
1,12.8526382,77.5884433,14,0,1,11,0,21,6,1,3
1,12.9747008,77.5706582,14,1,1,11,0,7,5,4,3
1,12.9386197,77.5219954,14,0,2,10,1,6,19,1,3
1,12.9899456,77.5050229,14,0,1,9,1,30,6,4,3
1,12.9632366,77.5891728,16,0,5,11,0,17,20,1,3
1,13.0364192,77.5247759,14,0,2,19,1,39,19,1,3
1,13.0186047,77.7071521,14,0,5,11,0,28,19,1,3
1,13.0407863,77.5178574,14,0,2,19,1,8,20,1,3
1,12.9995843,77.6743103,14,0,7,11,0,3,20,1,3
1,12.9167593,77.5951407,16,0,5,11,0,24,20,1,3
1,13.0005685,77.5839731,7,0,5,2,1,43,19,1,3
0,12.9694437,77.7006895,4,0,5,13,1,14,21,1,3
1,12.9624489,77.5946026,14,0,1,10,1,17,4,4,3
1,12.9620776,77.5947155,14,0,1,11,0,1,4,4,3
1,13.1247059,77.5743002,14,0,1,11,0,52,6,4,3
1,12.9563033,77.5471671,14,0,7,10,1,6,6,4,3
1,13.0449799,77.5816081,3,0,5,15,1,32,3,4,3
1,12.9807787,77.6028248,7,1,5,4,1,45,21,1,3
1,12.8919266,77.5983469,14,0,1,1,1,22,6,4,3
1,13.0328676,77.5330108,14,0,4,19,1,53,21,1,3
1,13.0419935,77.5153312,14,0,2,19,1,39,21,1,3
1,13.0191133,77.5396468,14,0,9,11,0,42,5,4,3
1,12.9807787,77.6028248,7,1,5,4,1,45,21,1,3
1,13.0389307,77.625055,14,0,1,6,1,27,22,1,3
1,12.930687,77.5434701,14,0,4,16,1,2,7,4,3
1,12.9639551,77.588634,14,0,1,10,1,17,7,4,3
1,12.9210146,77.6205632,2,0,5,7,1,33,22,1,3
1,13.0555567,77.5933147,14,0,4,2,1,32,6,4,3
1,13.0413445,77.6224077,3,0,5,6,1,19,6,4,3
1,13.0209793,77.5840805,14,0,4,2,1,43,23,1,3
1,12.9886292,77.5758557,14,0,6,11,0,44,22,1,3
0,12.9757277,77.61296523,10,1,5,18,1,45,17,3,3
1,12.97418017,77.56631681,14,0,4,9,1,34,6,4,3
1,13.0077059,77.5922018,14,0,6,11,0,41,6,4,3
0,12.98324679,77.57715769,4,1,5,11,0,20,12,0,1
1,12.9801824,77.5725653,14,0,3,11,0,47,1,5,3
1,12.9558953,77.5459545,14,0,1,10,1,6,23,1,3
1,12.9427109,77.6224099,7,0,5,11,0,0,0,5,3
1,13.0288889,77.6323128,14,0,5,0,1,19,23,1,3
1,13.1044428,77.6011616,14,0,5,3,1,52,23,1,3
1,12.9746942,77.5449116,14,0,1,21,1,49,22,1,3
1,12.9747373,77.5448528,14,0,1,21,1,49,21,1,3
1,12.9617008,77.634324,14,0,1,11,0,16,1,5,3
0,12.9382954,77.7454769,4,0,5,11,0,50,19,4,3
1,13.0333937,77.5689916,7,0,5,11,0,43,2,5,3
1,13.0197106,77.654167,14,0,1,14,1,19,0,5,3
1,13.0282668,77.6321698,14,0,1,0,1,19,0,5,3
1,12.9804152,77.5721511,6,0,5,11,0,44,19,4,3
1,13.0400877,77.5186791,14,0,4,19,1,39,2,5,3
1,12.9730724,77.6986806,14,0,1,13,1,14,2,5,3
1,13.0335005,77.5689799,7,0,5,11,0,32,2,5,3
1,12.9832947,77.5956604,16,0,5,5,1,11,2,5,3
1,12.9796097,77.570913,6,0,5,11,0,7,19,4,3
1,13.0184217,77.56126,14,0,1,19,1,53,20,4,3
1,13.0099235,77.5058763,14,0,1,11,0,39,21,4,3
1,13.0446846,77.5906536,14,0,2,2,1,32,4,5,3
1,12.9730838,77.6986944,14,0,1,13,1,35,2,5,3
1,12.9730824,77.6986825,14,0,1,13,1,35,2,5,3
1,12.9934253,77.6611102,14,0,4,11,0,3,19,4,3
1,12.9075587,77.6286337,14,0,6,7,1,15,2,5,3
1,13.2304362,77.6909324,14,0,6,11,0,12,19,4,3
1,13.0425079,77.5145663,14,0,2,19,1,8,18,4,3
1,13.0446989,77.5905775,14,1,2,2,1,32,3,5,3
1,12.9167203,77.5950157,7,0,5,11,0,24,4,5,3
1,12.9838995,77.5970018,14,0,1,5,1,11,5,5,3
1,12.9642504,77.5705495,14,0,9,10,1,7,5,5,3
1,13.0445083,77.5828633,3,0,5,15,1,32,5,5,3
1,13.020831,77.6508104,2,0,5,14,1,3,4,5,3
1,13.0437543,77.5998765,2,0,5,14,1,18,4,5,3
1,12.9799244,77.5811144,14,0,1,11,0,47,21,4,3
1,12.9371017,77.5203667,4,0,5,10,1,6,21,4,3
1,12.9874512,77.5194712,14,0,1,9,1,30,6,5,3
1,12.9963651,77.4894975,11,0,5,11,0,30,21,4,3
1,12.9274483,77.621305,16,0,5,8,1,0,21,4,3
1,12.9884781,77.5108199,16,0,5,9,1,30,21,4,3
1,12.9869915,77.5190838,14,0,1,9,1,30,6,5,3
1,13.0201251,77.5838337,14,0,8,2,1,43,22,4,3
1,13.0357972,77.5413416,14,0,2,15,1,23,6,5,3
1,12.9978142,77.7214548,7,0,5,11,0,35,23,4,3
1,12.9785516,77.5151675,14,0,2,11,0,26,8,5,3
1,12.9220949,77.6452776,14,1,1,12,1,15,22,4,3
0,12.931129,77.6339107,4,0,5,11,0,1,22,4,3
1,12.9989211,77.7220684,11,0,5,11,0,28,23,4,3
1,12.9971019,77.7208783,11,0,5,11,0,28,23,4,3
1,12.9811734,77.5732257,6,0,5,11,0,44,23,4,3
1,13.0243033,77.5848783,14,0,4,2,1,32,8,5,3
1,13.0453488,77.5075914,14,0,2,19,1,8,18,5,3
1,13.0191483,77.65442,14,0,1,14,1,3,11,5,3
1,13.0074843,77.662499,14,0,7,14,1,3,7,5,3
1,13.0908603,77.5965681,14,0,7,3,1,52,18,5,3
1,13.0287972,77.6206363,14,0,1,11,0,27,0,0,3
1,13.0468297,77.5012172,2,0,5,11,0,39,22,4,3
1,12.9758667,77.5875667,14,1,1,11,0,17,23,4,3
1,13.0039808,77.7275065,11,0,5,11,0,28,23,4,3
1,12.995207,77.6661212,14,0,2,14,1,35,23,4,3
1,12.91173196,77.55831806,14,0,1,11,0,29,23,4,3
1,13.0938815,77.5971259,16,0,5,3,1,52,6,6,1
1,13.0413417,77.6225267,6,0,5,6,1,19,20,5,3
1,13.03502,77.5885367,6,0,5,2,1,32,1,0,3
1,12.9615967,77.5617183,14,0,2,10,1,7,20,5,3
1,12.9808111,77.6028631,6,0,5,4,1,45,19,5,3
1,13.0389266,77.5181671,14,0,1,19,1,39,20,5,3
1,12.9572592,77.5518976,14,0,6,10,1,6,20,5,3
1,12.9593603,77.5558637,6,0,5,10,1,7,19,5,3
1,13.0410532,77.5189396,14,0,1,19,1,8,1,0,3
1,13.0492206,77.645498,6,0,5,11,0,19,20,5,3
1,12.9162337,77.6153047,14,0,2,11,0,37,1,0,3
1,13.0158106,77.5629245,14,0,4,19,1,43,4,0,3
1,13.0413404,77.6223957,3,0,5,6,1,19,4,0,3
0,12.9695083,77.7005878,4,0,5,13,1,14,21,5,3
1,12.9124633,77.6380122,12,0,5,11,0,15,21,5,3
1,13.0582702,77.468073,14,0,6,11,0,38,19,5,3
1,13.0767192,77.5914269,14,0,4,3,1,52,18,5,3
1,13.0439611,77.5571076,14,0,1,15,1,23,21,5,3
1,12.98305,77.7522217,14,0,1,11,0,50,3,0,3
1,12.8360731,77.6794939,14,0,9,11,0,13,22,5,3
1,13.0991641,77.5975429,14,0,5,3,1,52,4,0,3
1,12.9192208,77.5422099,14,0,1,11,0,2,6,0,3
1,13.0224438,77.6018719,16,0,5,11,0,41,6,0,3
1,13.0786447,77.5921502,14,0,7,3,1,52,5,0,3
1,13.0296599,77.5383617,14,0,6,19,1,53,5,0,3
1,12.9616822,77.5842475,14,0,1,10,1,17,6,0,3
1,13.0387687,77.5891785,6,0,5,2,1,32,22,5,3
1,13.0343209,77.5304246,14,0,4,19,1,53,3,0,3
1,12.9116917,77.626182,14,0,1,7,1,15,6,0,3
1,13.0499771,77.592746,14,0,6,2,1,32,21,5,3
1,12.9749679,77.5866242,14,0,1,11,0,17,22,5,3
1,12.995197,77.6084033,14,0,1,11,0,40,22,5,3
1,12.9673304,77.5123658,14,0,5,11,0,26,20,5,3
0,12.9694371,77.7006242,4,0,5,13,1,14,20,4,3
1,12.9211519,77.6204241,14,0,6,7,1,33,8,0,3
1,13.1013365,77.5835663,14,0,1,11,0,52,23,5,3
1,12.9880025,77.4946104,14,0,1,9,1,30,7,0,3
1,13.0423267,77.5489333,14,0,2,15,1,23,18,0,3
1,13.0102851,77.6621048,4,0,5,14,1,3,19,0,3
1,13.0322831,77.5880287,16,0,5,2,1,18,19,0,3
1,12.9357412,77.7066865,14,0,5,11,0,14,22,5,3
1,12.9749573,77.5746712,6,0,5,11,0,47,1,6,3
1,13.0408793,77.6173343,3,0,5,14,1,19,1,6,3
1,12.9238396,77.5534147,6,0,5,16,1,2,20,0,3
1,12.9898548,77.5019798,6,0,5,9,1,30,1,6,3
1,13.0949551,77.5972563,2,0,5,3,1,52,18,0,3
1,12.9175333,77.6230267,14,0,9,12,1,33,21,0,3
1,13.0323017,77.5880183,16,0,5,2,1,18,19,0,3
1,12.927405,77.6214276,7,0,5,8,1,0,19,0,3
1,12.91704,77.5838333,13,0,5,11,0,24,19,0,3
1,12.9993376,77.584343,14,0,3,2,1,43,21,0,3
1,12.9275142,77.6213827,7,0,5,8,1,0,21,0,3
1,12.999321,77.6738404,14,0,4,11,0,3,19,0,3
1,12.9139691,77.6779392,8,0,5,11,0,5,2,6,3
1,13.0295507,77.5387229,14,0,2,19,1,53,0,6,3
1,12.9838366,77.5970804,14,0,1,5,1,11,0,6,3
1,12.9596298,77.5744326,7,0,5,11,0,48,2,6,3
1,12.9713268,77.6195551,14,0,1,18,1,16,2,6,3
1,12.9365078,77.5179874,14,0,4,10,1,6,2,6,3
0,13.0551266,77.4739854,14,0,5,11,0,38,3,6,3
1,13.0530263,77.6460574,14,0,2,11,0,19,3,6,3
0,12.9696868,77.7004176,4,0,5,13,1,14,2,6,2
1,13.1222466,77.6106497,14,0,2,3,1,52,19,0,3
1,12.988835,77.4725683,3,1,5,11,0,30,4,6,3
1,12.9169956,77.5897016,6,0,5,11,0,24,5,6,3
1,13.0105086,77.58363,14,0,9,2,1,43,21,0,3
1,12.989149,77.4716616,6,1,5,11,0,30,4,6,3
1,12.9436786,77.5744352,14,0,9,11,0,4,22,0,3
1,13.0735695,77.5033353,14,0,1,11,0,8,6,6,3
1,13.0392365,77.5181492,16,0,5,19,1,39,6,6,3
1,12.9654016,77.6009454,11,0,5,10,1,1,22,0,3
1,12.871779,77.6519104,14,0,7,7,1,13,20,0,3
1,13.0426613,77.5978718,14,0,4,14,1,18,3,6,3
1,12.9988251,77.5839152,14,0,6,2,1,43,3,6,3
1,13.0550633,77.5935483,14,0,5,2,1,32,4,6,3
1,13.0413305,77.619256,3,0,5,14,1,19,4,6,3
1,13.0744126,77.4380138,13,0,5,11,0,38,7,6,3
1,12.9614379,77.5611814,14,0,7,10,1,7,23,0,3
1,12.9837217,77.6404533,14,0,1,18,1,25,23,0,3
1,13.0093563,77.6623064,14,0,2,14,1,3,19,0,3
1,13.0453965,77.5082477,3,1,5,19,1,8,7,6,3
1,13.0438821,77.5538565,14,0,2,15,1,23,0,2,3
1,13.0184294,77.5318872,2,0,5,11,0,42,6,6,3
1,12.9243358,77.6287373,14,0,1,11,0,0,9,6,3
1,13.0190913,77.5319319,2,0,5,11,0,42,7,6,3
1,12.9082725,77.6916917,14,0,1,11,0,5,0,2,3
1,13.0554052,77.4788579,14,0,6,11,0,38,6,6,3
1,13.0650633,77.4538592,14,1,2,11,0,38,7,6,3
1,12.9221649,77.6589628,14,0,1,12,1,5,8,6,3
1,13.025476,77.5120557,14,0,1,11,0,39,7,6,3
1,13.05342267,77.75779724,9,0,5,11,0,28,0,2,3
1,13.0445332,77.5829857,3,0,5,15,1,32,4,6,3
1,13.0668552,77.5931188,14,0,4,3,1,32,5,6,3
1,12.9211133,77.6204127,14,0,1,7,1,33,10,6,3
1,13.0216827,77.5519487,14,0,2,19,1,53,1,2,3
1,12.9212916,77.6202835,7,0,5,7,1,33,2,2,12
1,12.953076,77.5400812,14,0,2,21,1,6,18,6,3
1,13.0419493,77.515386,6,0,5,19,1,39,18,6,3
1,13.04121,77.54605,14,1,2,15,1,23,0,2,3
1,12.9857142,77.6442674,14,0,9,18,1,3,0,2,3
1,13.0288855,77.5402327,14,0,2,19,1,53,19,6,3
1,12.8871667,77.5968183,7,0,5,1,1,22,3,2,3
1,12.9929258,77.5714901,14,0,1,11,0,44,2,2,3
1,12.9548277,77.5443857,14,0,2,10,1,6,4,2,3
1,12.9859006,77.5885846,14,0,1,2,1,20,2,2,3
1,13.1079417,77.602705,14,0,5,3,1,52,20,6,3
1,13.0818349,77.5927639,14,0,1,3,1,52,2,2,3
0,13.0225146,77.6018347,4,0,5,11,0,41,3,2,3
1,12.9975298,77.5534236,14,0,3,21,1,42,5,2,3
1,13.0122874,77.5090347,13,0,5,11,0,39,21,6,3
0,12.9694761,77.7006303,4,0,5,13,1,14,21,6,3
1,12.9958759,77.5715134,14,0,1,11,0,36,5,2,3
1,13.044021,77.508357,6,0,5,19,1,39,21,6,3
1,12.995356,77.6670634,14,0,9,14,1,35,19,6,3
1,13.1476184,77.6191976,0,0,5,3,1,9,22,6,3
1,12.9641603,77.5698017,11,1,5,10,1,7,21,6,3
0,12.9160554,77.6168548,4,1,5,11,0,37,5,2,3
1,12.9890248,77.4994542,11,1,5,9,1,30,22,6,3
1,12.9117601,77.5672079,14,0,9,16,1,29,5,2,3
1,12.9711411,77.5977666,6,0,5,11,0,11,23,6,3
1,13.0449282,77.5816866,3,0,5,15,1,32,5,2,3
1,13.0824285,77.5932016,14,0,2,3,1,52,23,6,3
1,13.0415405,77.5471261,14,0,4,15,1,23,19,6,3
0,12.970333,77.6100462,4,0,5,11,0,1,21,6,3
0,12.9424506,77.7471773,4,0,5,11,0,50,23,6,3
1,12.940784,77.5248097,14,0,1,10,1,6,20,6,3
1,13.0273217,77.5794943,14,0,5,11,0,32,20,6,3
1,12.9675876,77.5896026,14,0,1,10,1,17,0,4,3
1,12.944928,77.6026878,14,0,2,11,0,0,23,6,3
1,13.0357763,77.5415265,14,0,4,15,1,53,20,6,3
1,13.0284364,77.632117,14,0,5,0,1,19,19,6,3
1,12.9258395,77.6761401,14,0,1,12,1,5,20,6,3
1,13.0567614,77.4750998,14,0,2,11,0,38,20,6,3
1,12.9580733,77.5539867,14,0,1,10,1,7,5,2,3
1,13.08507,77.5932683,14,0,2,3,1,52,0,4,3
1,12.9317452,77.6138217,8,0,5,7,1,0,22,6,3
1,13.1217612,77.6117675,14,0,2,3,1,52,0,4,3
1,13.0144058,77.5836784,14,0,8,2,1,43,0,4,3
1,13.0459326,77.7502339,14,1,2,11,0,28,4,4,3
1,12.9559519,77.716416,14,0,2,20,1,50,2,4,3
1,13.0423044,77.514709,6,0,5,19,1,39,3,4,3
1,13.0413659,77.6224657,3,0,5,6,1,19,4,4,3
1,13.0519675,77.4881966,14,0,3,11,0,38,6,2,3
1,12.9677335,77.5744926,16,0,5,10,1,7,5,4,3
0,12.9424889,77.7474591,4,0,5,11,0,50,22,0,3
1,12.9758821,77.5868134,14,0,1,11,0,17,4,4,3
1,12.9423948,77.6225743,16,0,5,11,0,0,5,4,3
1,13.043501,77.5573519,14,0,5,15,1,23,5,4,3
1,12.96854,77.5126404,2,0,5,11,0,26,4,4,3
1,12.9992886,77.5838117,13,1,5,2,1,43,5,4,3
1,12.9138731,77.5670625,14,0,1,16,1,2,7,2,3
1,13.0531027,77.6459625,4,0,5,11,0,19,5,4,3
1,12.9117601,77.5672079,14,0,9,16,1,29,5,2,3
1,13.0278723,77.5715932,13,1,5,11,0,43,5,4,3
1,12.9707873,77.5762439,13,0,5,11,0,10,10,2,3
1,13.0481768,77.6453207,4,0,5,11,0,19,5,4,3
1,12.9248733,77.6273117,14,0,1,11,0,0,9,2,3
1,12.973045,77.6986928,16,0,5,13,1,14,5,4,3
1,13.00701,77.59236,13,0,5,11,0,43,5,4,3
1,12.92490766,77.61830594,6,1,5,7,1,33,18,2,1
1,13.0457526,77.5056862,14,0,4,19,1,39,19,2,3
1,12.9594033,77.5556832,14,0,2,10,1,7,19,2,3
1,12.9960828,77.6680963,14,0,2,14,1,3,19,2,3
1,13.0569168,77.593818,2,0,5,2,1,18,19,2,3
1,13.0128499,77.5545509,7,0,5,21,1,36,19,2,3
1,12.9559433,77.5458728,14,0,9,10,1,6,19,2,3
1,12.9974785,77.5455357,13,1,5,11,0,49,5,4,3
1,12.9075316,77.6288928,16,0,5,7,1,15,5,4,3
1,13.0003793,77.757606,16,0,5,11,0,35,5,4,3
1,12.9247117,77.6180436,16,0,5,7,1,33,5,4,3
1,12.9730347,77.6986979,16,0,5,13,1,14,5,4,3
1,12.9688404,77.5683589,13,1,5,11,0,7,5,4,3
1,12.9250928,77.6088219,16,0,5,11,0,37,5,4,3
1,12.9572818,77.552223,16,0,5,10,1,7,5,4,3
1,13.0018141,77.5944199,13,0,5,11,0,41,5,4,3
1,12.9612972,77.5591971,6,0,5,10,1,7,5,4,3
1,12.9170409,77.5812865,13,0,5,11,0,24,5,4,3
1,12.9510735,77.5954322,13,0,5,11,0,51,5,4,3
1,12.9169873,77.5812147,13,1,5,11,0,22,5,4,3
1,12.9732417,77.5084717,14,0,1,11,0,26,21,2,3
1,13.0039464,77.5937308,13,0,5,11,0,41,5,4,3
1,12.9936017,77.5956095,13,1,5,11,0,20,5,4,3
1,12.9624773,77.5947208,13,0,5,10,1,17,5,4,3
1,12.9005383,77.6226733,16,0,5,11,0,33,5,4,3
1,12.9074813,77.6282437,16,0,5,7,1,33,5,4,3
1,12.9593768,77.5558983,16,0,5,10,1,7,5,4,3
1,12.9754925,77.5748488,13,0,5,11,0,47,5,4,3
1,13.0471325,77.5008633,2,0,5,11,0,39,21,2,3
1,12.9051504,77.601716,16,1,5,1,1,22,5,4,3
1,12.9963631,77.5843187,13,1,5,2,1,44,5,4,3
1,12.9182052,77.7368436,3,0,5,11,0,50,21,2,3
1,12.9059699,77.5760239,16,0,5,16,1,22,6,4,3
1,12.9845417,77.594795,13,0,5,5,1,11,5,4,3
1,12.9554789,77.5858619,16,0,5,11,0,51,5,4,3
1,12.9937892,77.6625073,16,0,5,11,0,3,5,4,3
1,12.9218428,77.5860624,16,0,5,11,0,24,5,4,3
1,12.9634816,77.641566,16,0,5,17,1,25,5,4,3
1,12.928177,77.6004085,16,0,5,1,1,24,5,4,3
1,12.961439,77.6310369,16,0,5,11,0,1,5,4,3
1,12.9849591,77.6915765,16,0,5,13,1,35,5,4,3
1,12.9675007,77.5743111,16,1,5,10,1,7,5,4,3
1,12.9743412,77.5512675,5,1,5,21,1,34,6,4,3
1,12.9867716,77.5190005,14,0,1,9,1,30,21,2,3
1,12.9995313,77.6196174,16,0,5,11,0,40,6,4,3
1,13.0000641,77.6861318,16,0,5,11,0,35,6,4,3
1,12.8995441,77.6077643,13,0,5,11,0,37,6,4,3
1,12.9875699,77.5890107,13,1,5,2,1,20,6,4,3
1,12.9051801,77.6018034,16,0,5,1,1,22,6,4,3
1,12.9276,77.6214467,7,0,5,8,1,0,22,2,3
1,13.0979853,77.5669184,6,0,5,11,0,52,22,2,3
1,12.9238584,77.5532339,13,0,5,16,1,2,6,4,3
1,12.9641312,77.6261077,13,1,5,11,0,16,6,4,3
1,13.0898413,77.6354607,6,0,5,6,1,19,22,2,3
1,13.0699598,77.6206606,4,1,5,11,0,19,23,2,3
1,12.9274671,77.6213898,7,0,5,8,1,0,23,2,3
1,12.91173702,77.5521259,6,0,5,11,0,29,0,3,3
1,12.9957307,77.5506997,14,0,5,21,1,49,23,2,3
1,12.9969965,77.595942,13,0,5,11,0,41,6,4,3
1,12.9889825,77.499291,11,0,5,9,1,30,23,2,3
1,12.9528787,77.5416099,14,0,3,10,1,6,0,3,3
1,12.9632375,77.5821665,16,1,5,10,1,17,6,4,3
1,12.9171714,77.6225956,16,0,5,12,1,33,6,4,3
1,12.980744,77.6221619,16,1,5,11,0,16,6,4,3
1,13.014946,77.5659894,14,0,9,19,1,43,22,2,3
1,13.0546106,77.473149,14,0,2,11,0,38,23,2,3
1,12.9872962,77.7335491,7,0,5,11,0,50,1,3,3
1,12.9890794,77.5740165,14,0,1,11,0,44,0,3,3
1,12.9632333,77.5821144,16,1,5,10,1,17,6,4,3
1,12.9541513,77.5854033,16,0,5,11,0,51,6,4,3
1,13.0098571,77.5907168,16,0,5,11,0,41,6,4,3
1,12.9829911,77.5762723,13,1,5,11,0,20,6,4,3
1,12.9541768,77.5852896,16,0,5,11,0,10,6,4,3
1,12.9884899,77.6175216,13,0,5,11,0,40,6,4,3
1,12.9132468,77.6252662,14,0,3,7,1,15,6,4,3
1,13.0116618,77.5516826,7,0,5,21,1,36,5,3,3
1,13.06618,77.4523617,14,0,4,11,0,38,3,3,3
1,12.9165318,77.5708928,14,0,1,11,0,2,4,3,3
1,12.8893035,77.5976747,14,0,1,1,1,21,4,3,3
1,12.8989189,77.6342551,14,0,2,7,1,15,2,3,3
1,12.9303329,77.6850466,7,0,5,12,1,14,6,4,3
1,12.9839494,77.64135,13,0,5,18,1,25,6,4,3
1,13.0340915,77.5293001,13,0,5,19,1,53,6,4,3
1,12.98182,77.5704517,16,0,5,11,0,44,6,4,3
1,12.9754581,77.574901,16,0,5,11,0,47,6,4,3
1,13.0203745,77.583989,16,0,5,2,1,43,6,4,3
1,12.9318911,77.5415126,14,0,1,16,1,2,2,3,3
1,13.0891773,77.5961725,14,0,4,3,1,52,5,3,3
1,12.9854524,77.5746411,6,1,5,11,0,44,6,4,3
1,13.0409067,77.5172818,14,0,4,19,1,39,5,3,3
1,12.9436885,77.574042,13,1,5,11,0,4,6,4,3
1,13.0488973,77.4967967,16,1,5,11,0,39,6,4,3
1,12.9704729,77.6102571,16,1,5,11,0,1,6,4,3
1,13.0342973,77.5294166,6,0,5,19,1,53,6,4,3
1,12.9315144,77.687075,16,0,5,12,1,14,6,4,3
1,13.0489057,77.4968507,16,1,5,11,0,8,6,4,3
1,13.0305585,77.5159596,13,0,5,11,0,39,6,4,3
0,12.9694267,77.7006781,4,0,5,13,1,14,5,3,3
1,12.9944876,77.6180296,16,0,5,11,0,40,6,4,3
1,12.9744687,77.6110393,16,1,5,18,1,1,6,4,3
1,12.91174161,77.55222424,6,0,5,11,0,29,7,3,3
1,12.9165618,77.5709117,14,0,1,11,0,2,4,3,3
1,13.0260264,77.5443445,13,0,5,19,1,53,6,4,3
1,12.905864,77.5857619,16,0,5,16,1,22,6,4,3
1,13.0585628,77.4663325,14,0,4,11,0,38,3,3,3
1,12.9525255,77.5413111,16,1,5,10,1,6,6,4,3
1,12.9711709,77.6054721,14,0,1,11,1,1,7,3,3
1,12.9061244,77.5855252,16,0,5,16,1,22,6,4,3
1,13.0300117,77.5630929,13,1,5,11,0,43,6,4,3
